GTIN,BARCODE,RMS_CODE,DESCRIPTION,CONCEPT_GROUP,BRAND,RETURN_POLICY,SUPPLIER_NAME,ALSHAYA_CODE,RETURNABLE
,,130427610,NEOSTRATA RESURF HIGH POTENCY CREAM 30GM,WALL UNIT,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,130427612,NEOSTRATA RESTORE FACIAL CLEANSER WITH 4% PHA 200ML,WALL UNIT,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,130432606,NEOSTRATA RESTORE BIONIC LOTION WITH 15% AHA 200ML,WALL UNIT,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220209543,NEOSTRATA SKIN ACTIVE FIRM NECK CREAM 80G,SKINCARE,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220209604,NEOSTRATA CLARIFY CLEANSER MADELIC 200ML,SKINCARE,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,272310057,NEOSTRATA SKIN ACTIVE POTENT RETINOL COMPLEX 30ML,WALL UNIT,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,272524830,NEOSTRATA RESURFACE AHA LOTION PLUS 200ML,WALL UNIT,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,272559376,NEOSTRATA CLARIFY OILY SKIN SOLUTION TONER 100ML,WALL UNIT,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,272564415,NEOSTRATA ENLIGHT 15% VIT C + PHA SERUM 15ML,WALL UNIT,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,272574391,NEOSTRATA SKIN ACTIVE HYALURONIC LUMINOUS LIFT CREAM 50GM,WALL UNIT,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220209752,NEOSTRATA CLARIFY SPOT TRATMENT GEL 15G,SKINCARE,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220209765,NEOSTRATA CLARIFY EXFOLIATING MASK 75ML,SKINCARE,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220209893,NEOSTRATA SKIN ACTIVE LIFTING SERUM 30ML,SKINCARE,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220209953,NEOSTRATA SKIN ACTIVE INTEN EYE THERAPY 15G,SKINCARE,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220209974,NEOSTRATA ENLIGHTEN PIGMENT CONTROLER 50ML,SKINCARE,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220210005,NEOSTRATA ENLIGHTEN BIONIC EYE CREAM 15G,SKINCARE,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220210107,NEOSTRATA DEFEND SHEER PROTECT SP50 50ML,SKINCARE,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220210157,NEOSTRATA ENLIGHTEN ILUMINATING SERUM 30ML,SKINCARE,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220210180,NEOSTRATA ENLIGHTEN SKIN BRIGHT SPF35 40G,SKINCARE,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220210231,NEOSTRATA ENLIGHTEN PIGMENT GEL 40G,SKINCARE,NEOSTRATA,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,130362807,HIGH END NUTRITION STAMINA INTRA WORKOUT TROPICAL 1500 G,VITAMINS/MINERALS/SUPPLEMENTS,HIGH END NUTRITION,6 MONTH BEFORE EXPIRY DATE,CIGALAH,,
,,130362834,HIGH END NUTRITION SUPERIOR FISH COLLAGEN RED FRUIT 350 G,VITAMINS/MINERALS/SUPPLEMENTS,HIGH END NUTRITION,6 MONTH BEFORE EXPIRY DATE,CIGALAH,,
,,130372683,HIGH END NUTRITION SUPERIOR FISH COLLAGEN ORANGE MANGO 350 G,VITAMINS/MINERALS/SUPPLEMENTS,HIGH END NUTRITION,6 MONTH BEFORE EXPIRY DATE,CIGALAH,,
,,130372688,HIGH END NUTRITION STAMINA INTRA WORKOUT GREEN APPLE 1500 G,VITAMINS/MINERALS/SUPPLEMENTS,HIGH END NUTRITION,6 MONTH BEFORE EXPIRY DATE,CIGALAH,,
,,220216087,DERMA INSTAT YOUTH CRM 30ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220216122,DERMA INSTANT YOUTH CREAM 60ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220216422,DERMA CHARCOAL PEEL OFF MASK 75G,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220216532,DERMA MOIST FOAM 75ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220221016,EUCERIN DERMOPURIFYER SKIN RENEWAL TREATMENT 40ML,SKINCARE,EUCERIN,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220216950,DERMA MOIST CRM 150ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220218063,DERMA AQUAX PLUS FOAM 75ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220218795,DERMA AQUAX WHITENING 50GM,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220221558,DERMA AQUAX DEO CRM 75ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220221671,DERMA HAIR SOLUTION 50ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220222929,DERMA CREMOGEL 75ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220223175,DERMA LIP PLUMPING BALM 15ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220224820,DERMA EYE FIRMING CRM 15ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220227952,DERMA AQUAX REPELLENT CRM 75ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220229386,DERMA OILY SKIN GEL SPF50 75ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220229755,DERMA UNDER EYE CRM 15ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220228022,EUCERIN SUN CREAM TINTED MEDIUM SPF50 50ML,SUN PREPARATION,EUCERIN,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220230461,DERMA PHOTOBLOCK PLUS SPF50+ 75ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220230704,DERMA SUNSCREEN SPF50 75ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220232272,DERMA HAND REPAIR CRM 75ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220231673,EUCERIN AA HYALURON FILLR VIT C BOOSTER 3VIALS 8ML,SKINCARE,EUCERIN,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220231871,EUCERIN EVEN PIGMENT WHITENING BODY LOTION 250ML,SKINCARE,EUCERIN,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220232059,EUCERIN DERMPUR FACE ADJUCTIVE SMOOTHING CREAM 50ML,SKINCARE,EUCERIN,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220234997,DERMA ANTIWRINKLES CRM 30ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,273910921,DERMA LUMINOUS CREAM 50G,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,332129207,DERMA FACIAL CLEANSER SENSITIVE AND DRY SKIN 150ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,332134151,DERMA FACIAL CLEANSER FOR NORMAL SKIN 150ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,332169421,DERMA SUNSCREEN ADVANCE� CREAM-GEL 50GM,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220234645,EUCERIN AA HYALURON FILLR VIT C BOOSTER 8ML,SKINCARE,EUCERIN,3 MONTHS BEFORE EXPIRY DATE,UNICARE MEDICAL TRADING,,
,,220219811,MOSTAL EYELASH,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,335329362,DERMA ACNE CARE� SALICYLIC ACID GEL 25GM,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220181352,DELICE SOLUTION 50ML,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220181363,CORNEX GEL 15G,PHARMACY,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,344535279,DERMA PELLA PHOTOBLOCK SPF50 GEL 75G PROMO PACK 2P:NOCOLOUR:NO SIZE,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,344545276,DERMA PELLA PHOTOBLOCK PLUS SPF50 75G PROMO PACK 2P:NOCOLOUR:NO SIZE,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,344530224,DERMA PELLA SUNSCREEN ADVANCE SPF50 50G PROMO PACK 2P:NOCOLOUR:NO SIZE,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,344560239,DERMA PELLA PHOTOBLOCK FOAM SPF50 75ML PROMO PACK 2P:NOCOLOUR:NO SIZE,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,332169422,DERMA ACNE WASH 150ML:NOCOLOUR:NO SIZE,SKINCARE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,335524459,JFT I DO IT ALL 50ML,IMPULSE ONLY,JFT COSMETICS,NO RETURN / NO REPLACEMENT,Y AND D BEAUTY COSMETICS TRADING LLC�,,
,,130136964,DERMA GENGICURE GEL 15GM:NOCOLOUR:NO SIZE,PHARMACY,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,344480279,DERMA PELLA ZUDO CREAM 100G:NOCOLOUR:NO SIZE,PHARMACY,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,341054567,DERMA PELLA CALM CREAM 75GM:NOCOLOUR:NO SIZE,SKINCARE,DERMA PELLA,6 MONTH BEFORE EXPIRY DATE,CIGALAH,,
,,344405791,DERMA PELLA DERMA PELLA INTIMATE SHAVE 90G:NOCOLOUR:NO SIZE,FEMININE HYGIENE,DERMA,RETURNABLE (BEFORE OR AFTER EXPIRY),CIGALAH,,
,,220170696,INSULATARD HMPENFIL 5X3ML,PHARMACY,INSULATARD,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220152999,MIXTARD 30HM PENFIL 5X3ML,PHARMACY,MIXTARD,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220169226,MIXTARD 30HM 10ML,PHARMACY,MIXTARD,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220156235,PUREGON  50IU,PHARMACY,PUREGON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220179146,SAXENDA 6MG 3ML X 5,PHARMACY,SAXENDA,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,342234704,WEGOVY FLEXTOUCH SOLUTION FOR INJECTION IN PRE FILLED PEN 0.25MG,PHARMACY,WEGOVY,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,342185893,WEGOVY FLEXTOUCH SOLUTION FOR INJECTION IN PRE FILLED PEN 0.5MG,PHARMACY,WEGOVY,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,342200843,WEGOVY FLEXTOUCH SOLUTION FOR INJECTION IN PRE FILLED PEN 1MG,PHARMACY,WEGOVY,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,342190819,WEGOVY FLEXTOUCH SOLUTION FOR INJECTION IN PRE FILLED PEN 1.7MG,PHARMACY,WEGOVY,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,342254587,WEGOVY FLEXTOUCH SOLUTION FOR INJECTION IN PRE FILLED PEN 2.4MG,PHARMACY,WEGOVY,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220237079,GOLDISEPT MOUTH SPRAY 25ML,PHARMACY,GOLDISEPT,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,330634004,OTOMED EAR WAX SPRAY 50ML,PHARMACY,OTOMED,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,330668964,ROZAMED VAGINAL OVULES 10 OVULES,PHARMACY,ROZAMED,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220094988,AVALON AVOGAIN� 5% SOLUTION 50ML,HAIRCARE,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,335464356,HAIRPAN SPRAY 140ML,HAIRCARE,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,335425460,AVALONCARE SUNSCREEN LOTION SPF 50 200ML,IMPULSE ONLY,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,335469337,AVALONCARE SUNSCREEN SPF50 SPRAY KIDS 200ML,IMPULSE ONLY,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220224538,AVALON AVOMEB OINTMENT 50G,PHARMACY,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220187089,EZ CARE MOISTURIZING CREAM TUBE 100G,IMPULSE ONLY,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220221082,EZ CARE MOISTURIZING LOTION 500ML,IMPULSE ONLY,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220185941,EZ CARE MOISTURIZING CREAM JAR 450G,IMPULSE ONLY,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220227725,EZ CARE MOISTURIZING LOTION 110ML,IMPULSE ONLY,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220236167,EZ CARE OILY SKIN CLEANSER 110ML,IMPULSE ONLY,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220231741,EZ CARE MOISTURIZING LOTION 220ML,IMPULSE ONLY,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220205506,AVALON ACTIV COLD ROLL ON 59ML,GSL,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220207171,AVALON ACTIV COLD SPRAY 118ML,GSL,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220213626,AVALONACTIV COLD GEL 100ML,GSL,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220181324,AVALON UREA W/� LACTIC ACID CREAM 100ML,PHARMACY,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220230409,AVALON SALINOSE NASAL SPRAY 30 ML,PHARMACY,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220213670,SALINOSE HYPERTONIC NASAL JET SPRAY 75ML,PHARMACY,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220181708,AVALON SALINOSE PLUS NASAL SPRAY 20ML,PHARMACY,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220227939,AVALON SALINOSE BABY NASAL DROPS 20 ML,PHARMACY,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220067743,AVALON AVOQUIN 4 CREAM 50G,PHARMACY,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220201687,DEXA CREAM 30G,HEALTHCARE SKIN,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220206125,AVALONCARE HAND CREAM LEMNGRSS 50ML,HEALTHCARE SKIN,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220088355,AVALONCARE FOOT CREAM ORIGINAL 50ML,HEALTHCARE SKIN,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220206392,AVALON CARE MOISTURIZING LOTION LEMONGRASS 200ML,HEALTHCARE SKIN,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220205288,AVALONCARE MOIS. LOT. COCOA BUTTER 200ML,HEALTHCARE SKIN,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220207628,AVALONCARE MOIS. LOT. MUSK 200ML,HEALTHCARE SKIN,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,336542119,BFRESH PURIFYING BODY WASH 473ML,WASHING & BATHING,BFRESH,6 MONTH BEFORE EXPIRY DATE,NUTRIPHARM FZCO,,
,,336537089,BFRESH ILLUMINATING BODY SERUM 236ML,WASHING & BATHING,BFRESH,6 MONTH BEFORE EXPIRY DATE,NUTRIPHARM FZCO,,
,,220207804,AVALONCARE NIGHT MOIST.CREAM 50ML,HEALTHCARE SKIN,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220221027,ALPHA PLUS CREAM 30G-LAMINATED PLAS.TUBE 30GM,HEALTHCARE SKIN,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220231214,EZ CARE OILY SKIN CLEANSER 220ML,IMPULSE ONLY,AVALON,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,333079217,PROTOPIC 01 OINTMENT 60G,PHARMACY,PROTOPIC,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220217613,CLOMID 50MG TAB 10S,PHARMACY,CLOMID,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220170470,SINEMET TABS 20S,PHARMACY,SINEMET,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220170410,LAMISIL 250MG TAB 14S,PHARMACY,LAMISIL,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220167921,LAMISIL DERMGEL 15GM,PHARMACY,LAMISIL,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220156485,NICOTINNEL GUM MINT 2MG 12S,GSL,NICOTINELL,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220169084,NICOTINELL 36 LOZENGES,GSL,NICOTINELL,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220168172,FENISTIL 1MGML DROPS 20ML,PHARMACY,FENISTIL,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220157971,FENISTIL GEL 30GM,PHARMACY,FENISTIL,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220218981,SENSODYNE GUM CARE TOOTH BRUSH,DENTAL,SENSODYNE,3 MONTHS BEFORE EXPIRY DATE,ALPHAMED GENERAL TRADING,,
,,130987616,OTRI ALLERGY AQUOEUS NASAL SPRAY 120D,PHARMACY,OTRI ALLERGY,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,332399217,DERMALOGICA DAILY SKIN HEALTH OIL TO FOAM TOTAL CLEANSER 250ML,SKINCARE,DERMALOGICA,3 MONTHS BEFORE EXPIRY DATE,HEALTHCARE LLC,,
,,130957702,OTRI ALLERGY AQUOEUS NASAL SPRAY 60D,PHARMACY,OTRI ALLERGY,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220165001,OTRIVIN COMPLETE NASAL SPRAY 10ML,GSL,OTRIVIN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220225892,OTRINATURAL PLUS ALOW VERA SPRAY 50ML,GSL,OTRINATURAL,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220165709,OTRIVIN MENTHOL SPRAY ADULT 10ML,GSL,OTRIVIN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,336537088,BFRESH FIRMING BODY SERUM 236ML,WASHING & BATHING,BFRESH,6 MONTH BEFORE EXPIRY DATE,NUTRIPHARM FZCO,,
,,336537087,TREE HUT WHIPPED BODY BUTTER MOROCCAN ROSE 240GM,WASHING & BATHING,TREE HUT,6 MONTH BEFORE EXPIRY DATE,NUTRIPHARM FZCO,,
,,336556802,TREE HUT VITAMIN C SHEA SUGAR SCRUB 510GM,WASHING & BATHING,TREE HUT,6 MONTH BEFORE EXPIRY DATE,NUTRIPHARM FZCO,,
,,336537085,TREE HUT WHIPPED BODY BUTTER VITAMIN C 240GM,WASHING & BATHING,TREE HUT,6 MONTH BEFORE EXPIRY DATE,NUTRIPHARM FZCO,,
,,336542121,TREE HUT WATERMELON SHEA SUGAR SCRUB 510GM,WASHING & BATHING,TREE HUT,6 MONTH BEFORE EXPIRY DATE,NUTRIPHARM FZCO,,
,,336542116,TREE HUT WHIPPED BODY BUTTER WATERMELON 240GM,WASHING & BATHING,TREE HUT,6 MONTH BEFORE EXPIRY DATE,NUTRIPHARM FZCO,,
,,336542114,TREE HUT COTTON CANDY SHEA SUGAR SCRUB 510GM,WASHING & BATHING,TREE HUT,6 MONTH BEFORE EXPIRY DATE,NUTRIPHARM FZCO,,
,,336547228,TREE HUT EXOTIC BLOOM SHEA SUGAR SCRUB 510GM,WASHING & BATHING,TREE HUT,6 MONTH BEFORE EXPIRY DATE,NUTRIPHARM FZCO,,
,,220169723,OTRIVIN 1 N DSPRAY 10ML,GSL,OTRIVIN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220170654,OTRIVIN 1 N DROPS 10ML,GSL,OTRIVIN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220165710,OTRIVIN 005 N DROPS 10ML,CHILDRENS HEALTH,OTRIVIN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,336531952,MARC ANTHONY STRENGTHENING GROW LONG SHAMPOO 250ML :600223,HAIRCARE,MARC ANTHONY,6 MONTH BEFORE EXPIRY DATE,NUTRIPHARM FZCO,,
,,336537130,MARC ANTHONY STRENGTHNING GROW LONG CONDITIONER 250ML:600230,HAIRCARE,MARC ANTHONY,6 MONTH BEFORE EXPIRY DATE,NUTRIPHARM FZCO,,
,,220164874,OTRIVIN 005 N SPRAY 10ML,CHILDRENS HEALTH,OTRIVIN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220156977,LAMISIL SPRAY 30ML,PHARMACY,LAMISIL,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220221647,DUCRAY NEOPTIDE EXPERT 2X50ML,HAIRCARE,DUCRAY,3 MONTHS BEFORE EXPIRY DATE,ALPHAMED GENERAL TRADING,,
,,220221647,DUCRAY SQUANORM DRY DANDRUFF SHAMPOO 200ML,HAIRCARE,DUCRAY,3 MONTHS BEFORE EXPIRY DATE,ALPHAMED GENERAL TRADING,,
,,220171727,LAMISIL CREAM 15GM,PHARMACY,LAMISIL,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220164108,RHINOMER FORCE3 135ML,GSL,RHINOMER,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220165270,RHINOMER FORCE1 115ML,CHILDRENS HEALTH,RHINOMER,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220167195,RHINOMER FORCE2 135ML,CHILDRENS HEALTH,RHINOMER,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220162687,SINECOD SYRUP 200ML,GSL,SINECOD,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220172537,PROCTO GLYVENOL SUPP 10S,PHARMACY,PROCTO GLYVENOL,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220226208,VICHY LIFTACTIVE SUPREME SERUM10  30ML,SKINCARE,VICHY,NO RETURN / NO REPLACEMENT,L�OR�AL MIDDLE EAST,,
,,220172093,SINECOD 05 DROPS 20ML,PHARMACY,SINECOD,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220167315,VOLTAREN DISPENSER 75GM,GSL,VOLTAREN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220216380,VOLTAREN EMULGEL 2 12 HOURS GEL 100GM,GSL,VOLTAREN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,333494315,VOLTAREN TOPICAL GEL 100GM,GSL,VOLTAREN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220164234,VOLTAREN 50MG SUPPO 10S,PHARMACY,VOLTAREN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220167473,VOLTAREN 75MG SR TAB 10S,PHARMACY,VOLTAREN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220168074,VOLTAREN SR 75MG TAB 30S,PHARMACY,VOLTAREN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220169058,VOLTAREN 50MG DIS TAB 20S,PHARMACY,VOLTAREN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220172333,VOLTAREN RET 100MG TAB 10S,PHARMACY,VOLTAREN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220159566,VOLTAREN AMP 5S,PHARMACY,VOLTAREN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220166969,VOLTAREN 50MG TAB 20S,PHARMACY,VOLTAREN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220169229,VOLTAREN 12 HOUR EMULGEL 50GM,GSL,VOLTAREN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220169277,VOLTAREN 100MG SUPPO 5S,PHARMACY,VOLTAREN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220171281,VOLTAREN 25MG SUPPO 10S,PHARMACY,VOLTAREN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220164233,VOLTAREN 125MG SUPPO 10S,PHARMACY,VOLTAREN,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220164873,NICOTINNEL TTS 10 7S,PHARMACY,NICOTINELL,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220171227,NICOTINNEL TTS 30 7S,PHARMACY,NICOTINELL,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220171305,NICOTINNEL TTS 20 7S,PHARMACY,NICOTINELL,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220221612,BETADINE FA INTMATE WASH 250ML,FEMININE HYGIENE,BETADINE,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220221691,BETADINE MOISTURZNG INTMATE WASH 250ML,FEMININE HYGIENE,BETADINE,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
